Date,PlantID,ProductID,ScenarioID,ProducedUnits,DefectiveUnits,GoodUnits,UnitsSold,SellingPricePerUnit,DiscountPct,RawMaterialCostPerUnit,LaborCostPerUnit,OverheadCostPerUnit,EnergyCostPerUnit,MaintenanceCostPerUnit,DowntimeHours,GrossRevenue,DiscountAmount,NetRevenue,RawMaterialCostTotal,LaborCostTotal,OverheadCostTotal,EnergyCostTotal,MaintenanceCostTotal,DefectLoss,TotalCost,Profit,EfficiencyPct,CapacityUtilizationPct
2024-01-09,P03,PR02,S00,345,8,337,306,6282.93,0.0599,2565.74,870.64,575.6,75.45,39.25,2.37,1922576.58,115162.34,1807414.24,885180.3,300370.8,198582.0,26030.25,13541.25,29102.72,1452807.32,354606.92,0.8804,0.9127
2024-01-09,P03,PR03,S00,308,10,298,276,9537.71,0.0425,4268.42,1116.21,814.21,115.69,64.69,2.11,2632407.96,111877.34,2520530.62,1314673.36,343792.68,250776.68,35632.52,19924.52,56696.04,2021495.8,499034.82,0.8825,1
2024-01-09,P03,PR04,S00,352,6,346,337,6897.08,0.035,3186.09,876.05,618.59,95.13,55.09,2.72,2324315.96,81351.06,2242964.9,1121503.68,308369.6,217743.68,33485.76,19391.68,25671.88,1726166.28,516798.62,0.8716,1
2024-01-10,P01,PR01,S00,370,8,362,340,8375.22,0.0482,4005.85,968.48,726.46,118.77,54.79,0.93,2847574.8,137253.11,2710321.69,1482164.5,358337.6,268790.2,43944.9,20272.3,41828.73,2215338.23,494983.46,0.9405,1
2024-01-10,P01,PR02,S00,412,10,402,381,6259.27,0.055,2574.87,847.59,569.05,70.86,43.88,2.3,2384781.87,131163.0,2253618.87,1060846.44,349207.08,234448.6,29194.32,18078.56,36216.28,1727991.28,525627.59,0.8822,1
2024-01-10,P01,PR03,S00,320,10,310,289,10094.11,0.0466,4217.07,1128.97,769.29,120.28,70.58,0.25,2917197.79,135941.42,2781256.37,1349462.4,361270.4,246172.8,38489.6,22585.6,56152.92,2074133.72,707122.65,0.9587,1
2024-01-10,P01,PR04,S00,384,12,372,352,7437.52,0.0582,3146.35,905.32,646.0,90.41,52.49,0.7,2618007.04,152368.01,2465639.03,1208198.4,347642.88,248064.0,34717.44,20156.16,51333.24,1910112.12,555526.91,0.9405,1
2024-01-10,P02,PR01,S00,303,7,296,270,8330.35,0.0231,3745.69,925.77,725.19,103.51,56.7,3.03,2249194.5,51956.39,2197238.11,1134944.07,280508.31,219732.57,31363.53,17180.1,34476.94,1718205.52,479032.59,0.8536,1
2024-01-10,P02,PR02,S00,284,8,276,271,6577.72,0.0298,2677.87,858.98,575.2,77.24,48.26,2.47,1782562.12,53120.35,1729441.77,760515.08,243950.32,163356.8,21936.16,13705.84,29905.36,1233369.56,496072.21,0.8718,0.8114
2024-01-10,P02,PR03,S00,304,12,292,280,9656.61,0.0265,4119.59,1125.02,810.85,114.54,68.7,0.64,2703850.8,71652.05,2632198.75,1252355.36,342006.08,246498.4,34820.16,20884.8,66340.89,1962905.69,669293.06,0.9349,1
2024-01-10,P02,PR04,S00,302,9,293,275,7188.02,0.045,3053.87,884.43,631.66,84.69,48.33,2.28,1976705.5,88951.75,1887753.75,922268.74,267097.86,190761.32,25576.38,14595.66,37434.43,1457734.39,430019.36,0.878,0.9292
2024-01-10,P03,PR01,S00,319,7,312,299,8328.08,0.0537,3750.37,976.5,717.57,111.61,63.78,0.9,2490095.92,133718.15,2356377.77,1196368.03,311503.5,228904.83,35603.59,20345.82,34846.14,1827571.91,528805.86,0.9414,0.9846
2024-01-10,P03,PR02,S00,336,7,329,307,6655.61,0.0309,2706.09,851.15,583.29,81.9,43.09,2.96,2043272.27,63137.11,1980135.16,909246.24,285986.4,195985.44,27518.4,14478.24,26329.74,1459544.46,520590.7,0.8584,0.8889
2024-01-10,P03,PR03,S00,306,7,299,288,10203.62,0.0334,4379.25,1174.93,800.22,121.12,66.66,2.63,2938642.56,98150.66,2840491.9,1340050.5,359528.58,244867.32,37062.72,20397.96,40839.8,2042746.88,797745.02,0.87,1
2024-01-10,P03,PR04,S00,314,9,305,288,7019.42,0.0705,2903.65,878.56,643.34,79.21,50.93,0.83,2021592.96,142522.3,1879070.66,911746.1,275867.84,202008.76,24871.94,15992.02,36066.41,1466553.07,412517.59,0.9377,0.8946
2024-01-11,P01,PR01,S00,388,10,378,352,8998.36,0.0449,3690.15,984.68,733.91,108.96,53.28,2.39,3167422.72,142217.28,3025205.44,1431778.2,382055.84,284757.08,42276.48,20672.64,49316.98,2210857.22,814348.22,0.8772,1
2024-01-11,P01,PR02,S00,378,6,372,343,6292.83,0.047,2566.31,875.4,576.72,74.22,42.19,2.84,2158440.69,101446.71,2056993.98,970065.18,330901.2,218000.16,28055.16,15947.82,21861.37,1584830.89,472163.09,0.8677,0.931
2024-01-11,P01,PR03,S00,368,13,355,331,10331.01,0.0516,4242.51,1150.63,789.48,126.82,72.26,0.52,3419564.31,176449.52,3243114.79,1561243.68,423431.84,290528.64,46669.76,26591.68,73702.95,2422168.55,820946.24,0.9438,1
2024-01-11,P01,PR04,S00,394,11,383,368,7532.3,0.0437,3066.27,880.39,651.51,91.67,46.88,2.1,2771886.4,121131.44,2650754.96,1208110.38,346873.66,256694.94,36117.98,18470.72,45921.57,1912189.25,738565.71,0.887,1
2024-01-11,P02,PR01,S00,311,13,298,272,8683.66,0.045,3832.86,948.07,693.37,101.65,58.75,1.92,2361955.52,106288.0,2255667.52,1192019.46,294849.77,215638.07,31613.15,18271.25,65306.92,1817698.62,437968.9,0.8815,1
2024-01-11,P02,PR02,S00,294,9,285,257,6630.06,0.0345,2753.64,868.7,585.65,75.13,43.64,1.99,1703925.42,58785.43,1645139.99,809570.16,255397.8,172181.1,22088.22,12830.16,34445.86,1306513.3,338626.69,0.889,0.84
2024-01-11,P02,PR03,S00,300,10,290,280,9793.59,0.0411,4228.06,1192.32,802.61,122.98,68.24,2.04,2742205.2,112704.63,2629500.57,1268418.0,357696.0,240783.0,36894.0,20472.0,57012.93,1981275.93,648224.64,0.8845,1
2024-01-11,P02,PR04,S00,277,7,270,244,7172.5,0.0473,3159.62,905.91,619.61,94.26,52.16,2.21,1750090.0,82779.26,1667310.74,875214.74,250937.07,171631.97,26110.02,14448.32,29976.75,1368318.87,298991.87,0.885,0.8523
2024-01-11,P03,PR01,S00,296,8,288,263,8675.78,0.0266,3815.78,971.99,693.65,113.91,52.81,1.53,2281730.14,60694.02,2221036.12,1129470.88,287709.04,205320.4,33717.36,15631.76,40244.38,1712093.82,508942.3,0.9109,0.9136
2024-01-11,P03,PR02,S00,348,2,346,329,6255.58,0.0329,2628.91,867.73,591.89,73.33,39.46,1.76,2058085.82,67711.02,1990374.8,914860.68,301970.04,205977.72,25518.84,13732.08,7407.6,1469466.96,520907.84,0.9213,0.9206
2024-01-11,P03,PR03,S00,331,14,317,304,10141.68,0.0337,4109.78,1165.73,812.07,111.8,70.52,1.38,3083070.72,103899.48,2979171.24,1360337.18,385856.63,268795.17,37005.8,23342.12,77836.28,2153173.18,825998.06,0.9026,1
2024-01-11,P03,PR04,S00,333,8,325,317,6889.98,0.015,3152.71,905.95,622.67,84.25,47.16,1.39,2184123.66,32761.85,2151361.81,1049852.43,301681.35,207349.11,28055.25,15704.28,34212.76,1636855.18,514506.63,0.9195,0.9487
2024-01-12,P01,PR01,S00,328,8,320,318,8784.68,0.0345,3704.41,948.63,740.14,110.2,55.06,3.19,2793528.24,96376.72,2697151.52,1215046.48,311150.64,242765.92,36145.6,18059.68,39296.71,1862465.03,834686.49,0.8459,0.9425
2024-01-12,P01,PR02,S00,353,5,348,337,6604.98,0.0582,2600.69,890.71,583.53,74.85,49.57,3.71,2225878.26,129546.11,2096332.15,918043.57,314420.63,205986.09,26422.05,17498.21,18478.18,1500848.73,595483.42,0.8334,0.8695
2024-01-12,P01,PR03,S00,346,8,338,306,9959.44,0.0433,4264.56,1122.87,813.77,117.61,68.4,2.66,3047588.64,131960.59,2915628.05,1475537.76,388513.02,281564.42,40693.06,23666.4,45378.0,2255352.66,660275.39,0.8686,1
2024-01-12,P01,PR04,S00,364,9,355,320,7529.07,0.022,2987.5,944.87,620.55,90.5,55.45,1.18,2409302.4,53004.65,2356297.75,1087450.0,343932.68,225880.2,32942.0,20183.8,37346.06,1747734.74,608563.01,0.9273,0.9655
2024-01-12,P02,PR01,S00,268,7,261,254,8915.2,0.043,3910.14,980.88,691.87,103.67,64.28,1.64,2264460.8,97371.81,2167088.99,1047917.52,262875.84,185421.16,27783.56,17227.04,35932.22,1577157.34,589931.65,0.9073,0.8933
2024-01-12,P02,PR02,S00,302,6,296,283,6455.59,0.048,2790.7,849.8,584.86,80.47,46.36,2.05,1826931.97,87692.73,1739239.24,842791.4,256639.6,176627.72,24301.94,14000.72,23071.21,1337432.59,401806.65,0.8964,0.8629
2024-01-12,P02,PR03,S00,274,9,265,241,10103.06,0.0202,4398.98,1139.58,784.69,122.72,76.74,1.8,2434837.46,49183.72,2385653.74,1205320.52,312244.92,215005.06,33625.28,21026.76,52318.81,1839541.35,546112.39,0.8946,0.9964
2024-01-12,P02,PR04,S00,287,10,277,252,7515.44,0.0263,3026.3,937.7,634.44,81.89,52.47,2.21,1893890.88,49809.33,1844081.55,868548.1,269119.9,182084.28,23502.43,15058.89,41860.54,1400174.14,443907.41,0.8763,0.8831
2024-01-12,P03,PR01,S00,350,12,338,306,8783.86,0.0577,3961.63,991.98,723.39,115.74,61.07,1.85,2687861.16,155089.59,2532771.57,1386570.5,347193.0,253186.5,40509.0,21374.5,62481.56,2111315.06,421456.51,0.8913,1
2024-01-12,P03,PR02,S00,318,8,310,302,6003.21,0.0428,2657.26,849.59,580.97,76.78,45.87,1.09,1812969.42,77595.09,1735374.33,845008.68,270169.62,184748.46,24416.04,14586.66,29681.52,1368610.98,366763.35,0.9306,0.8413
2024-01-12,P03,PR03,S00,285,16,269,260,9876.7,0.0384,4126.23,1204.96,798.88,116.12,69.94,0.91,2567942.0,98608.97,2469333.03,1175975.55,343413.6,227680.8,33094.2,19932.9,89772.77,1889869.82,579463.21,0.9081,0.9596
2024-01-12,P03,PR04,S00,324,11,313,300,6984.11,0.0169,3226.84,904.15,644.39,86.47,46.88,0.54,2095233.0,35409.44,2059823.56,1045496.16,292944.6,208782.36,28016.28,15189.12,47921.79,1638350.31,421473.25,0.9443,0.9231
2024-01-13,P01,PR01,S00,289,9,280,270,8596.14,0.0647,4027.89,940.55,728.65,114.04,55.03,2.61,2320957.8,150165.97,2170791.83,1164060.21,271818.95,210579.85,32957.56,15903.67,47011.21,1742331.45,428460.38,0.8635,0.8305
2024-01-13,P01,PR02,S00,315,5,310,283,6637.53,0.0313,2522.12,869.29,580.08,73.81,47.32,1.51,1878420.99,58794.58,1819626.41,794467.8,273826.35,182725.2,23250.15,14905.8,17972.19,1307147.49,512478.92,0.9222,0.7759
2024-01-13,P01,PR03,S00,300,10,290,262,10001.49,0.0157,4513.73,1153.83,809.69,126.83,72.09,2.3,2620390.38,41140.13,2579250.25,1354119.0,346149.0,242907.0,38049.0,21627.0,59509.51,2062360.51,516889.74,0.874,0.9404
2024-01-13,P01,PR04,S00,304,10,294,287,7382.51,0.0304,2966.0,878.25,613.6,83.95,48.22,1.59,2118780.37,64410.92,2054369.45,901664.0,266988.0,186534.4,25520.8,14658.88,40590.1,1435956.18,618413.27,0.903,0.8064
2024-01-13,P02,PR01,S00,237,6,231,223,8967.63,0.0612,3674.6,949.66,717.75,101.76,56.67,1.59,1999781.49,122386.63,1877394.86,870880.2,225069.42,170106.75,24117.12,13430.79,29252.83,1332857.11,544537.75,0.9101,0.79
2024-01-13,P02,PR02,S00,253,7,246,228,6251.22,0.0418,2678.0,841.38,578.97,73.42,42.82,0.32,1425278.16,59576.63,1365701.53,677534.0,212869.14,146479.41,18575.26,10833.46,26054.14,1092345.41,273356.12,0.9594,0.7229
2024-01-13,P02,PR03,S00,244,11,233,220,9864.87,0.0221,4097.96,1202.46,796.82,123.06,62.02,1.61,2170271.4,47963.0,2122308.4,999902.24,293400.24,194424.08,30026.64,15132.88,61372.38,1594258.46,528049.94,0.8909,0.8873
2024-01-13,P02,PR04,S00,250,9,241,237,7358.17,0.0405,3033.53,911.64,652.27,86.14,54.43,2.21,1743886.29,70627.39,1673258.9,758382.5,227910.0,163067.5,21535.0,13607.5,37561.18,1222063.68,451195.22,0.8752,0.7692
2024-01-13,P03,PR01,S00,294,7,287,269,8810.76,0.0415,3646.32,959.82,732.72,100.76,63.86,2.27,2370094.44,98358.92,2271735.52,1072018.08,282187.08,215419.68,29623.44,18774.84,34038.14,1652061.26,619674.26,0.8839,0.9074
2024-01-13,P03,PR02,S00,307,11,296,277,6535.86,0.0627,2584.61,888.35,591.53,71.72,44.8,3.27,1810433.22,113514.16,1696919.06,793475.27,272723.45,181599.71,22018.04,13753.6,40479.95,1324050.02,372869.04,0.8328,0.8122
2024-01-13,P03,PR03,S00,267,9,258,240,9820.7,0.0153,4373.17,1145.67,811.17,117.99,76.49,2.67,2356968.0,36061.61,2320906.39,1167636.39,305893.89,216582.39,31503.33,20422.83,52224.75,1794263.58,526642.81,0.8588,0.899
2024-01-13,P03,PR04,S00,301,8,293,286,7261.61,0.0479,3126.41,894.58,652.91,87.77,52.52,2.53,2076820.46,99479.7,1977340.76,941049.41,269268.58,196525.91,26418.77,15808.52,33996.07,1483067.26,494273.5,0.8708,0.8575
2024-01-14,P01,PR01,S00,341,7,334,323,8923.46,0.0518,4087.73,981.0,722.84,115.87,65.36,0.81,2882277.58,149301.98,2732975.6,1393915.93,334521.0,246488.44,39511.67,22287.76,37252.07,2073976.87,658998.73,0.9464,0.9799
2024-01-14,P01,PR02,S00,333,9,324,310,6567.93,0.0535,2519.95,870.79,557.34,76.59,39.52,2.37,2036058.3,108929.12,1927129.18,839143.35,289973.07,185594.22,25504.47,13160.16,32272.28,1385647.55,541481.63,0.8769,0.8202
2024-01-14,P01,PR03,S00,267,10,257,248,9752.39,0.0403,4572.91,1183.2,775.2,121.91,66.05,2.0,2418592.72,97469.29,2321123.43,1220966.97,315914.4,206978.4,32549.97,17635.35,60274.3,1854319.39,466804.04,0.8823,0.837
2024-01-14,P01,PR04,S00,306,7,299,278,6977.16,0.0194,3205.73,897.65,618.01,93.92,54.02,0.2,1939650.48,37629.22,1902021.26,980953.38,274680.9,189111.06,28739.52,16530.12,30237.78,1520252.76,381768.5,0.969,0.8117
2024-01-14,P02,PR01,S00,259,6,253,232,8500.92,0.025,4090.62,944.12,705.43,110.25,64.35,1.77,1972213.44,49305.34,1922908.1,1059470.58,244527.08,182706.37,28554.75,16666.65,31689.84,1563615.27,359292.83,0.9048,0.8633
2024-01-14,P02,PR02,S00,256,5,251,244,6174.51,0.0634,2511.19,870.51,569.08,76.84,46.97,1.97,1506580.44,95517.2,1411063.24,642864.64,222850.56,145684.48,19671.04,12024.32,17904.39,1060999.43,350063.81,0.9,0.7314
2024-01-14,P02,PR03,S00,262,8,254,235,10079.84,0.0258,4228.35,1159.58,786.44,119.86,74.2,2.45,2368762.4,61114.07,2307648.33,1107827.7,303809.96,206047.28,31403.32,19440.4,45305.47,1713834.13,593814.2,0.8705,0.9527
2024-01-14,P02,PR04,S00,268,9,259,247,7032.03,0.0508,3111.24,911.23,647.96,83.72,49.5,3.0,1736911.41,88235.1,1648676.31,833812.32,244209.64,173653.28,22436.96,13266.0,38243.3,1325621.5,323054.81,0.8456,0.8246
2024-01-14,P03,PR01,S00,293,10,283,254,8791.69,0.0488,4071.91,988.26,726.63,109.98,69.01,3.45,2233089.26,108974.76,2124114.5,1193069.63,289560.18,212902.59,32224.14,20219.93,53144.9,1801121.37,322993.13,0.827,0.9043
2024-01-14,P03,PR02,S00,285,5,280,254,6382.87,0.009,2650.88,873.67,590.36,80.29,41.51,1.8,1621248.98,14591.24,1606657.74,755500.8,248995.95,168252.6,22882.65,11830.35,18655.88,1226118.23,380539.51,0.9088,0.754
2024-01-14,P03,PR03,S00,288,13,275,273,9737.96,0.0,4622.83,1200.7,829.49,121.77,73.19,3.11,2658463.08,0.0,2658463.08,1331375.04,345801.6,238893.12,35069.76,21078.72,79480.07,2051698.31,606764.77,0.8311,0.9697
2024-01-14,P03,PR04,S00,264,8,256,254,7270.29,0.0337,3042.63,940.58,652.76,86.79,46.69,2.26,1846653.66,62232.23,1784421.43,803254.32,248313.12,172328.64,22912.56,12326.16,33693.41,1292828.21,491593.22,0.8784,0.7521
2024-01-15,P01,PR01,S00,333,11,322,297,8443.19,0.0328,3890.48,979.05,711.8,114.56,65.75,3.52,2507627.43,82250.18,2425377.25,1295529.84,326023.65,237029.4,38148.48,21894.75,56305.26,1974931.38,450445.87,0.8251,0.9569
2024-01-15,P01,PR02,S00,407,9,398,383,6113.05,0.0344,2517.53,846.5,560.72,70.2,40.37,1.41,2341298.15,80540.66,2260757.49,1024634.71,344525.5,228213.04,28571.4,16430.59,32042.54,1674417.78,586339.71,0.9204,1
2024-01-15,P01,PR03,S00,362,11,351,340,9322.33,0.0219,4119.73,1126.38,802.2,115.34,65.36,3.73,3169592.2,69414.07,3100178.13,1491342.26,407749.56,290396.4,41753.08,23660.32,60795.68,2315697.3,784480.83,0.8189,1
2024-01-15,P01,PR04,S00,399,10,389,354,7565.58,0.0226,2965.06,917.25,622.27,80.74,45.03,1.86,2678215.32,60527.67,2617687.65,1183058.94,365982.75,248285.73,32215.26,17966.97,41001.04,1888510.69,729176.96,0.8994,1
2024-01-15,P02,PR01,S00,308,8,300,285,8715.58,0.0135,3717.9,940.31,732.24,110.53,51.53,2.27,2483940.3,33533.19,2450407.11,1145113.2,289615.48,225529.92,34043.24,15871.24,39315.95,1749489.03,700918.08,0.8819,1
2024-01-15,P02,PR02,S00,306,8,298,284,6027.8,0.0292,2655.11,858.87,580.87,72.8,42.94,2.69,1711895.2,49987.34,1661907.86,812463.66,262814.22,177746.22,22276.8,13139.64,29738.28,1318178.82,343729.04,0.8647,0.8743
2024-01-15,P02,PR03,S00,280,11,269,257,9408.04,0.0078,4338.47,1162.72,808.5,115.46,67.68,3.45,2417866.28,18859.36,2399006.92,1214771.6,325561.6,226380.0,32328.8,18950.4,63625.82,1881618.22,517388.7,0.8226,1
2024-01-15,P02,PR04,S00,318,9,309,302,7430.68,0.0202,3075.54,876.26,634.17,82.8,55.45,2.89,2244065.36,45330.12,2198735.24,978021.72,278650.68,201666.06,26330.4,17633.1,37563.84,1539865.8,658869.44,0.8547,0.9785
2024-01-15,P03,PR01,S00,356,12,344,310,8656.29,0.038,4093.3,970.59,733.88,122.3,60.08,4.9,2683449.9,101971.1,2581478.8,1457214.8,345530.04,261261.28,43538.8,21388.48,63848.98,2192782.38,388696.42,0.769,1
2024-01-15,P03,PR02,S00,370,11,359,346,6443.62,0.027,2652.28,868.94,565.07,72.78,45.41,1.48,2229492.52,60196.3,2169296.22,981343.6,321507.8,209075.9,26928.6,16801.7,40908.94,1596566.54,572729.68,0.9104,0.9788
2024-01-15,P03,PR03,S00,313,9,304,273,9334.51,0.0283,4389.34,1164.44,824.88,119.93,66.28,2.91,2548321.23,72117.49,2476203.74,1373863.42,364469.72,258187.44,37538.09,20745.64,52582.39,2107386.7,368817.04,0.8535,1
2024-01-15,P03,PR04,S00,318,11,307,279,7481.11,0.0258,3013.5,928.16,667.14,81.25,46.34,4.28,2087229.69,53850.53,2033379.16,958293.0,295154.88,212150.52,25837.5,14736.12,45926.75,1552098.77,481280.39,0.7932,0.906
2024-01-16,P01,PR01,S00,332,10,322,311,8311.58,0.0341,3725.76,938.01,745.78,99.88,57.47,3.39,2584901.38,88145.14,2496756.24,1236952.32,311419.32,247598.96,33160.16,19080.04,49247.93,1897458.73,599297.51,0.8329,0.954
2024-01-16,P01,PR02,S00,365,10,355,330,6399.36,0.0127,2697.32,846.31,562.19,73.49,46.76,1.29,2111788.8,26819.72,2084969.08,984521.8,308903.15,205199.35,26823.85,17067.4,37403.97,1579919.52,505049.56,0.9203,0.899
2024-01-16,P01,PR03,S00,325,11,314,310,10258.33,0.0529,4323.81,1161.1,826.69,129.22,70.97,2.1,3180082.3,168226.35,3011855.95,1405238.25,377357.5,268674.25,41996.5,23065.25,63516.77,2179848.52,832007.43,0.8816,1
2024-01-16,P01,PR04,S00,391,9,382,349,7138.16,0.0491,3144.22,907.09,648.03,87.36,53.4,1.53,2491217.84,122318.8,2368899.04,1229390.02,354672.19,253379.73,34157.76,20879.4,38503.08,1930982.18,437916.86,0.9147,1
2024-01-16,P02,PR01,S00,312,8,304,301,8798.32,0.0424,3710.45,970.65,747.29,110.22,52.17,3.19,2648294.32,112287.68,2536006.64,1157660.4,302842.8,233154.48,34388.64,16277.04,39541.21,1783864.57,752142.07,0.8449,1
2024-01-16,P02,PR02,S00,324,9,315,303,6402.82,0.046,2765.28,837.3,588.53,81.4,46.16,2.7,1940054.46,89242.51,1850811.95,895950.72,271285.2,190683.72,26373.6,14955.84,34277.09,1433526.17,417285.78,0.8628,0.9257
2024-01-16,P02,PR03,S00,278,9,269,266,9326.53,0.0704,4150.58,1207.46,804.27,113.69,69.01,2.75,2480856.98,174652.33,2306204.65,1153861.24,335673.88,223587.06,31605.82,19184.78,50755.81,1814668.59,491536.06,0.8568,1
2024-01-16,P02,PR04,S00,282,10,272,264,7141.48,0.0253,3058.12,898.87,620.78,87.19,49.74,1.31,1885350.72,47699.37,1837651.35,862389.84,253481.34,175059.96,24587.58,14026.68,41742.63,1371288.03,466363.32,0.9119,0.8677
2024-01-16,P03,PR01,S00,300,8,292,286,9140.01,0.0243,3887.89,938.32,708.18,106.08,65.35,3.21,2614042.86,63521.24,2550521.62,1166367.0,281496.0,212454.0,31824.0,19605.0,40592.58,1752338.58,798183.04,0.8431,0.9259
2024-01-16,P03,PR02,S00,351,8,343,319,6248.23,0.0393,2751.68,858.45,585.24,80.6,43.09,2.88,1993185.37,78332.19,1914853.18,965839.68,301315.95,205419.24,28290.6,15124.59,30519.71,1546509.77,368343.41,0.8599,0.9286
2024-01-16,P03,PR03,S00,332,11,321,303,9491.36,0.0375,4487.66,1160.43,834.57,127.26,72.2,3.46,2875882.08,107845.58,2768036.5,1489903.12,385262.76,277077.24,42250.32,23970.4,65342.08,2283805.92,484230.58,0.8275,1
2024-01-16,P03,PR04,S00,304,12,292,289,7369.23,0.0411,3148.09,902.69,648.62,86.67,53.34,1.67,2129707.47,87530.98,2042176.49,957019.36,274417.76,197180.48,26347.68,16215.36,51333.56,1522514.2,519662.29,0.8937,0.8661
2024-01-17,P01,PR01,S00,327,9,318,304,8903.08,0.0222,3851.0,922.0,715.42,101.82,58.79,1.33,2706536.32,60085.11,2646451.21,1259277.0,301494.0,233942.34,33295.14,19224.33,45210.57,1892443.38,754007.83,0.9186,0.9397
2024-01-17,P01,PR02,S00,365,9,356,347,6452.1,0.0346,2742.48,886.36,555.66,74.01,42.32,1.51,2238878.7,77465.2,2161413.5,1001005.2,323521.4,202815.9,27013.65,15446.8,34409.89,1604212.84,557200.66,0.914,0.899
2024-01-17,P01,PR03,S00,324,10,314,290,9737.85,0.0243,4400.84,1206.6,773.31,126.35,75.77,0.57,2823976.5,68622.63,2755353.87,1425872.16,390938.4,250552.44,40937.4,24549.48,58780.99,2191630.87,563723.0,0.9461,1
2024-01-17,P01,PR04,S00,382,12,370,336,7140.38,0.0153,3065.55,877.04,619.02,83.54,49.4,2.86,2399167.68,36707.27,2362460.41,1171040.1,335029.28,236465.64,31912.28,18870.8,49910.96,1843229.06,519231.35,0.8532,1
2024-01-17,P02,PR01,S00,291,6,285,279,8356.26,0.0306,3714.44,987.48,740.19,105.19,51.87,2.45,2331396.54,71340.73,2260055.81,1080902.04,287356.68,215395.29,30610.29,15094.17,29765.92,1659124.39,600931.42,0.8794,0.97
2024-01-17,P02,PR02,S00,284,11,273,260,6007.8,0.0205,2783.92,845.88,593.38,80.56,48.7,2.15,1562028.0,32021.57,1530006.43,790633.28,240229.92,168519.92,22879.04,13830.8,42212.31,1278305.27,251701.16,0.8752,0.8114
2024-01-17,P02,PR03,S00,293,11,282,258,9569.23,0.0426,4586.16,1146.02,813.1,122.82,78.9,1.91,2468861.34,105173.49,2363687.85,1343744.88,335783.86,238238.3,35986.26,23117.7,66184.42,2043055.42,320632.43,0.8859,1
2024-01-17,P02,PR04,S00,315,4,311,281,7186.17,0.0348,3177.08,897.52,643.85,95.69,49.68,1.43,2019313.77,70272.12,1949041.65,1000780.2,282718.8,202812.75,30142.35,15649.2,17199.79,1549303.09,399738.56,0.9285,0.9692
2024-01-17,P03,PR01,S00,346,10,336,334,8734.51,0.013,3823.33,973.16,732.07,102.42,60.85,2.91,2917326.34,37925.24,2879401.1,1322872.18,336713.36,253296.22,35437.32,21054.1,50527.15,2019900.33,859500.77,0.8534,1
2024-01-17,P03,PR02,S00,367,9,358,327,6478.19,0.029,2684.26,874.8,577.23,73.03,39.96,3.89,2118368.13,61432.68,2056935.45,985123.42,321051.6,211843.41,26802.01,14665.32,33849.81,1593335.57,463599.88,0.8174,0.9709
2024-01-17,P03,PR03,S00,300,11,289,263,9512.01,0.0169,4313.1,1117.92,789.5,115.13,68.73,1.75,2501658.63,42278.03,2459380.6,1293930.0,335376.0,236850.0,34539.0,20619.0,62780.8,1984094.8,475285.8,0.8931,1
2024-01-17,P03,PR04,S00,323,8,315,295,6907.08,0.0432,3201.44,938.17,660.34,92.13,47.85,2.56,2037588.6,88023.83,1949564.77,1034065.12,303028.91,213289.82,29757.99,15455.55,34965.83,1630563.22,319001.55,0.8712,0.9202
2024-01-18,P01,PR01,S00,356,11,345,326,8325.55,0.0206,3849.21,927.35,709.93,104.96,60.25,2.69,2714129.3,55911.06,2658218.24,1370318.76,330136.6,252735.08,37365.76,21449.0,55275.39,2067280.59,590937.65,0.8605,1
2024-01-18,P01,PR02,S00,392,10,382,354,6642.53,0.0417,2582.29,866.67,589.55,72.87,42.45,2.58,2351455.62,98055.7,2253399.92,1012257.68,339734.64,231103.6,28565.04,16640.4,36553.02,1664854.38,588545.54,0.8697,0.9655
2024-01-18,P01,PR03,S00,369,8,361,329,9655.68,0.0445,4260.63,1204.24,839.85,117.67,71.61,3.75,3176718.72,141363.98,3035354.74,1572172.47,444364.56,309904.65,43420.23,26424.09,46070.54,2442356.54,592998.2,0.8255,1
2024-01-18,P01,PR04,S00,371,8,363,339,7486.66,0.0299,3003.24,881.2,638.39,86.94,49.39,2.0,2537977.74,75885.53,2462092.21,1114202.04,326925.2,236842.69,32254.74,18323.69,32863.01,1761411.37,700680.84,0.8969,0.9841
2024-01-18,P02,PR01,S00,307,7,300,283,8942.91,0.0235,3952.26,983.74,718.56,109.93,60.67,0.08,2530843.53,59474.82,2471368.71,1213343.82,302008.18,220597.92,33748.51,18625.69,36312.47,1824636.59,646732.12,0.9739,1
2024-01-18,P02,PR02,S00,321,8,313,302,6531.83,0.057,2495.0,891.87,575.92,71.16,43.93,2.48,1972612.66,112438.92,1860173.74,800895.0,286290.27,184870.32,22842.36,14101.53,28707.54,1337707.02,522466.72,0.8743,0.9171
